AF-endemic,widespread
15056.1588383141,15719.6552359194
15212.3017939664,16033.2269424588
14104.1601889808,14184.9713210996
15085.0520447943,17906.3025737916
15601.078710152,16404.7971160399
15413.0770619269,14617.8659818117
15275.2258391802,16018.3036823321
15729.7409659393,15362.9266577072
16151.4818561704,13928.50670717
17030.3667661441,15869.1096057501
15093.8122650396,15324.33587349
14846.0808374149,15195.3622513243
15957.7891563901,14997.9766251846
15693.7537975423,15843.1899348499
13210.2822636898,14665.3855179355
18540.8460760674,16677.6621167815
16681.1868284813,15978.3846505968
14650.6853384157,13724.7400851595
14033.6033558198,15628.8396515565
14334.5178683709,13895.3094849795
13969.2433619611,15058.0693909354
15051.8708618682,16003.7534009978
15319.3978556837,15376.8234540486
17981.2576197132,16539.6341348927
13920.2207403167,15795.0639313742
17839.5028961778,16563.3656456666
16510.6219927103,15100.6068644733
17457.3121332208,16742.0896551691
14309.8648916327,14571.1369825758
14288.5920081657,13737.4337560502
17088.6204890309,17175.7800522269
16242.3829626406,15355.5864309991
14146.3975641405,14999.4108182538
16532.3038193382,15408.303266578
15962.3514463847,15915.0151279408
14334.2377116811,14940.4457606609
14725.5615297266,13928.7345521456
14273.0022087277,16564.6497198183
15391.1142175495,14231.2655613385
15831.2975434648,14836.8989513324
15798.4385373527,16507.5827953095
16453.9127379204,16544.4917779043
17279.3446165287,16965.2710325553
15512.0290499842,14691.1011636961
15282.7063787426,14837.9444963441
16032.3887264478,14714.4848925566
13706.0032574892,15472.7873145618
16409.6984325516,16238.2138316227
15440.2992086997,15167.2451777556
16802.4564940882,16456.6483214035
16233.6291031283,15712.3674020266
16197.1642801967,16899.4605466672
13976.5610662264,15019.7691983032
14885.8645879253,16812.6311365387
16542.6396471309,15508.3389116251
16668.7485256762,15677.6830593181
18137.5446623565,17226.3365445433
14401.5085629539,14592.9117049971
12461.713767975,12860.2209879941
20522.4617862589,18791.1933229824
17686.7111893446,17839.3764858966
17043.2726481619,17504.1338148915
13819.9373657437,13547.8794827128
15344.6017749968,16387.6495979637
15200.4268626308,13610.34312089
14321.7733742477,14589.3904411897
13016.6964536881,14203.9673792831
12107.0272357751,13304.5339574644
16710.9945048,16726.608285207
16195.849755973,15726.6795612587
15284.6092079749,16324.6341701105
15927.1802569407,16060.945269663
18591.9931593046,17771.4971842056
15714.7275755866,16044.3083674739
17503.5753113039,16279.3709507789
14784.4963082847,14866.7531586533
15841.4320692047,15342.7231114311
15682.2032148172,16389.2614697242
14879.602925316,15309.1728784737
15298.6524142904,15937.2209415553
14078.0674298565,15579.395923185
14867.2966402295,15647.1140729937
16115.5240936945,18162.7612456129
13475.9048017664,14102.6707906449
14555.6377608583,15873.30110298
16676.8186962491,16466.574181998
17153.3722639894,16205.7213206436
12682.7561928402,13346.6519765765
13976.5399606168,15434.7886096316
17439.8473527232,15410.2911183298
17743.5596923262,15565.11273176
15622.4266283652,15063.8799284809
14284.0113862765,15439.3805522128
16231.8510548228,14971.8252307602
15429.9281414713,17254.9591469907
15077.7037569757,15214.1425015166
16778.5544999638,15164.0510897956
16324.604455844,16161.2598166667
15463.512417945,15744.6957838163
15232.3162095132,14430.7565233776
17295.1284458278,16197.2800911758
17214.5620846553,16164.6975355374
17540.0726938223,17171.3350772739
14954.3046491133,15885.4498023455
17425.8494996636,17900.8286933762
17445.6021914837,15859.6204024777
12969.8047523049,14359.8609841505
13940.7101890425,14388.0742013333
15251.5253550167,16470.7844974403
18065.5265835389,17324.0526372947
14717.5609273004,14839.8259016292
15783.1285453292,14506.0194092364
16920.1419001407,15165.2225131217
15904.4010966702,16925.8364743986
14890.9432944002,15125.9109306598
15463.347454251,15363.2466127657
17947.2654658597,17122.5882573331
15839.2853866695,15155.7491693579
14606.5531937978,16301.1900435357
16268.899299626,14804.7789096472
16715.4318381489,15433.1664789819
13059.0154843806,13316.5830314267
14373.7700692079,14084.7357868702
15492.0078300326,16641.3873629446
15403.4138408634,15799.5659661613
15150.4117620873,15688.5137771567
15733.0179264505,16305.0440725784
15105.4593285766,15276.0361754812
15484.3619884732,16482.8305776502
16896.0526589757,17762.128202987
14292.8309403304,15005.7754701956
14143.3937546806,13754.8137483612
18667.8894196145,16877.6067562724
16855.8920906866,15609.2543083556
14937.5938166409,15569.302050396
14539.5372949668,15291.453163136
17449.3420464316,17743.8954031359
15044.6747771686,14385.2317581315
15795.6097163124,14976.5404405471
15259.1633566506,15737.0614382097
16081.5014212414,15271.3689597184
15384.3499431607,15979.7446598908
15071.6883520215,14307.2406637541
14476.7234142229,14511.7654054304
16345.0485136086,17212.6413642278
14644.1906283733,12802.2853009135
15399.997225111,14467.5004099865
13092.945884484,14325.0515000387
15795.5642905372,15493.4679626031
14278.5374634871,14778.1172081839
13573.8810352657,14280.4975801582
18197.0273733405,17664.1412096118
16399.4030297459,16653.1059891341
15941.3994476783,16257.9769818817
16615.5632517568,14872.7777247566
15815.2321273764,14571.1235484972
13150.572447157,13967.2280633579
15311.4998972383,14656.3770589138
16272.3300800863,17511.1566471044
16796.8432091127,16212.2901525763
12570.5269506605,13787.3702465596
15891.348980574,16125.3939186803
14976.4254750957,14641.6747684856
16791.3130369291,16499.4258896252
14837.139035836,15596.6951773081
15735.3568541768,15240.8282841698
14398.5395339908,14305.5635537943
15907.2299823157,15744.0194100019
17008.9468566528,15631.4555056441
14570.8718563632,15404.0664229079
15852.7845041205,14537.1327008039
15722.1309626684,14204.5935705138
17219.9640517265,16554.1950349618
15855.6610172071,15678.7659117641
18081.4914409105,17800.1714627287
16804.9912101313,15489.1232035041
16415.8516745036,16480.3262269622
18320.5053104626,18031.6811556646
16485.6808708435,17110.4105725179
14914.0180530444,16984.1020027913
16449.9252387484,16786.8564897338
13198.553737612,14752.3823030729
16984.6978995724,15868.2267926188
13823.8692971821,15348.8792016587
15388.6233801391,14815.7681813972
20491.8288492979,18347.4395673086
16204.9987677562,15092.7360778502
14005.9123792273,14758.346146324
13252.5766093794,14440.2033997779
16983.363807635,17205.1467644408
14069.1864495395,14235.5696227876
14512.033835851,15208.9940287595
14550.1165058068,14092.6041030165
13473.618371471,14020.6456567778
16068.204430646,15042.2231229944
14603.4987586424,14782.3180021568
15166.2096453919,14475.8312440835
15756.153028206,16402.9672817881
12593.9334656078,13703.9239322365
15067.2062400821,15018.4745424889
15148.0176225296,15371.1446674028
15213.2562641172,15716.1436872478
18052.3986227766,17330.4149113052
18186.1355285301,17322.3146863119
16506.5074425112,16830.0879697582
14473.9412705995,15379.3602703326
14883.1418192503,14221.5077475175
16907.5764498193,15395.378192698
16276.3849603112,16423.3271409937
15849.5849099968,16171.4062652386
18461.3491339469,16834.5841435174
13359.6613908062,13925.8888096259
14105.3874645666,15244.7300091071
16377.3209383775,16144.4582079618
13576.092000898,14618.9805179257
15531.0517772044,14122.0595916422
18372.4355473502,17835.9254378385
15243.0094130471,14814.7265151379
15632.1817431644,14593.6571516363
16073.3183467276,14752.1759525161
14693.731035683,14170.8269101304
16019.1515175438,15850.4287263994
14599.6016685228,15226.0637205239
18980.5663042025,17637.9278894448
19790.7982524672,18149.369026211
15297.6860728096,16244.598880714
13440.9038329759,13841.898457195
18323.7101710125,17176.8517944068
16337.8660658097,14412.5572888766
14891.3321917305,15670.0677441092
12701.3512709706,14793.9921317156
15962.5116502723,16039.0191093424
14505.7906934527,15317.0100256849
14478.0388338082,14434.091918808
13755.5530043621,13207.3117678059
16544.7360690129,16050.0705995401
16569.6361777784,16938.9153756141
14660.7815151057,14568.6971730526
14554.836555704,14082.6752998004
15618.1290480881,16501.6567957414
14616.0934723461,15772.8460695794
13486.3929121635,15035.025556479
15325.4192173737,14459.5845218905
15306.0363670593,15458.6365531792
16762.5807765232,14981.9777438986
15215.0481803318,14587.8397241225
18290.5347288604,15764.5930442302
17045.2306851853,16627.7143102082
14854.8775144834,14798.3586744434
14465.8927938587,14112.4225823384
17893.9332188317,17088.6971835506
15851.0360522338,14997.888628514
17300.4045421445,16758.9872596333
16713.5088161381,16216.1052228945
15111.1982131211,15545.068364088
13757.2056913905,14316.2736433712
13860.1709828567,14155.9073321176
15413.8280875772,14452.1326275303
14421.2819337993,14671.3854846695
15828.73214817,14011.3946615762
15795.2798395519,14663.6804439512
18655.8343577427,17032.4945262916
15721.9499207517,15986.9961416567
14208.0085151322,14848.3368411965
13970.9679813971,14526.0307166534
14332.0992507375,14094.7836279208
16694.0479197876,17229.7801549161
16169.9579550007,16709.2941676199
14099.0363746835,14777.6735356046
16745.5703147487,14857.9690978076
16974.6309327444,16356.9509077649
15950.948949118,13985.438640609
16502.3510814706,16933.2801175481
17091.3653452339,16390.7220312895
16062.6166840354,16685.3468597188
13998.1587677637,15884.297431597
16083.3436502462,16624.3777042644
13511.1892606399,15297.9838218118
13260.8686436119,14865.3317204118
15350.668012412,15185.7771209502
14194.6552338131,16434.77832049
16885.6307044596,15980.8889562438
14527.9081889546,15736.5804970403
14188.1510395142,13460.9147260128
13903.3787895975,14729.682644934
14848.5986197558,14460.7139870248
13531.4607937238,12979.0915266823
14795.0065503034,13591.3361074439
13279.6280632877,14313.0352529658
15105.1149176152,14310.4065184319
16294.5058857896,15977.8781226286
16637.9716013577,16914.4804307317
13780.401253227,14796.4063581869
15112.3501847698,15245.3882065748
17439.1658902995,15755.7904609655
17657.4240804139,16524.4976861896
15187.759015716,15913.7045377545
14094.5110886798,14446.6277563078
18438.4471478835,17320.2422188185
17049.8730548736,15699.3746506754
15390.8403672433,16005.0417481501
16428.4372764155,18426.7805833898
14258.9221212856,15090.6243504968
13549.4965811981,15788.9133759389
17086.0205452038,16218.7750608392
16811.9192169655,17055.2973842781
17618.0308997653,17486.8110424673
14695.2184664376,13630.2839627428
13173.1072559372,14694.3825528368
13260.6527810156,13807.3405740819
14891.2891376096,14658.4411223162
16438.5620420769,15776.2611249626
16083.9170987338,16650.059605667
15031.4871349494,16521.7869982011
14973.4823518369,15151.7630979541
17756.320817349,16479.6836449446
17320.4970999331,15867.0380239234
17322.2751910973,18183.0873800672
16143.8041199924,13042.5653366216
16907.6903622074,14787.8166318179
20011.0924302389,16836.8956691638
17407.7138740867,16252.5829609097
13734.0264277249,14476.8443098266
15749.3680365404,17308.7656918712
18327.382954906,16403.6979155421
17060.1447562223,15016.3544294756
17339.5579606674,16237.0329660347
14320.2842735893,15077.6762730846
15699.0247090788,16554.3391115497
14989.5040738899,17390.4398631379
15269.6798875836,15243.8689331158
12822.3861181815,14549.9330039931
15000.9063924634,15840.6121955883
15726.6344172799,15332.7033662612
16536.2586832869,17382.7100311318
14441.4946261245,15811.5202557252
14666.1714703075,13930.5962556746
14294.3371646812,14993.2781315998
14510.6813491495,15223.9433976023
14660.3036297867,16775.6722653194
14889.5576709185,14463.08721461
20073.139769488,16913.6761643648
16467.5434946391,18029.2220528288
18562.4051524404,16646.0102251498
14360.4616369901,14234.4744191702
13939.4491575259,15020.3821812302
15967.3717202893,15609.8314505646
17061.9981493743,17377.6131085146
17631.3799174698,15713.7390030488
10911.0087132315,14056.0536364866
16197.1459901024,15945.5785794665
19965.6399169842,18501.7918556327
15883.9247157194,16224.5028136296
14126.4100963935,13357.8957579718
16144.5943731097,16542.4585069384
19503.9457201425,17918.6835291746
14116.1717552174,13983.4679230195
14311.1711011038,16492.0929004978
15085.3866482312,14166.5943140988
16252.0291663488,14859.2851923119
17023.2958639847,14661.7672709775
15297.1003708602,14899.6923759108
12705.3043349877,14081.3165327489
15353.4900017967,16958.3164767531
12976.23375643,14618.5692665826
14823.8423101087,15769.653292974
14859.2073819629,15988.7148680552
15022.5974360706,14199.6025282725
14351.0305061673,14676.3016778088
15024.2887516911,14425.2638747277
14742.7886284693,14087.3370339532
16900.2350206649,16111.994801548
17438.1451095028,15852.6368746686
15198.4581426342,15088.569757281
16478.241285604,16993.2215575404
13293.9921164727,13907.6138140562
13156.2505166582,14786.1633115982
17455.1799483783,16071.9678322422
12952.8951261621,13555.1946516583
15741.7653554954,15922.28493457
19581.326155914,18835.2043896724
12481.2931528403,13882.2027171303
16755.2805887044,15751.9517023498
16924.7775618957,14783.0801513658
13690.0958649941,14812.5036187746
17251.4337682139,17283.089818504
17636.7178554643,15442.3517635112
17868.5058642133,17806.8080395562
15304.9811020525,16625.5688763228
14257.0889218506,14983.0067295976
15879.6023235009,14304.1852781512
16582.3868946406,17233.2456223092
15614.2641424949,16440.6392833426
15683.5708073452,13699.8402250856
18459.7746314615,17161.8013075515
13824.0558846972,14703.6726347143
15993.808204878,16664.7396774526
14770.4195866988,14457.4143675625
13462.9634638427,16136.7741955512
17409.4583655542,15176.9724250258
16071.1305769948,16265.119669586
14970.4682034485,16070.2118059406
14442.1001741662,15653.3371501323
13758.6462436301,13598.6591241112
15048.2529250407,14871.0574573308
15777.652916411,14365.2331410419
17935.4332639195,16809.2211019204
13190.0561133497,14745.0605915909
16660.1989816476,15501.6115055696
16257.8757956055,15327.7706769821
16580.4160462206,15761.495169858
15304.3925552391,16271.6337041412
14528.0410866367,15289.3418711585
15647.9442786834,15452.8896938714
15602.3938400485,15217.2328992448
13794.3388981744,13352.4409192015
14785.8822505769,16437.1072200951
17583.9746357499,15226.871927811
13834.223307723,15450.9137692787
15235.2673379242,14051.8954867733
16115.6791455684,17511.8584953359
17413.7430091798,17130.3269745296
16678.1398961008,17313.0173785406
14553.2572912311,14621.7430459664
14001.8177085846,14313.6776118776
12698.5304219113,14862.5948057124
17149.4809740331,15850.1929063267
15663.0814634554,14715.0091229556
15591.3376951479,17394.7931752977
15648.0675478622,16432.6048004667
14621.8435852965,14330.7177694355
14844.0903172968,14040.599055933
16547.7569050382,18172.5637975967
16515.9643824315,16540.8412618215
15154.678076388,15102.8992753379
13519.5492878112,13324.5517572083
15934.9366019911,15321.5561190773
15480.5584165544,16133.0543131138
15217.5023416144,14956.9840435904
16677.8011500286,17789.8553170964
14025.0376580786,15067.2269918917
14581.7130454431,14672.7495260496
15305.5406618432,15742.4432517625
16321.2847221092,15031.6021923588
14599.7489394561,15833.9145232382
13154.5301314848,13153.3426999186
16755.3812217004,17566.0973488602
13968.8848536178,14931.8226102567
18799.1495182326,17956.0495675243
16663.4664369513,15948.0920004586
18001.7692679202,15652.5007135212
13942.2020345738,13218.1377687661
12756.5837434919,16416.6763720601
15352.7913106926,13867.2208430322
17753.8579756731,16634.063741427
13675.2356295919,13931.5972907307
16033.2867756483,15421.7712006303
13271.1876318267,14209.8754326651
15905.0977370592,15753.9279595298
13756.0692651299,14418.6526674361
16083.1301501085,16938.8847915565
16111.2080674533,15299.0207233056
16411.0293625176,16621.4108252774
14147.7661038946,15274.112298207
17545.7694158944,17779.724414889
16499.7340293372,15892.645767046
16287.9836978372,15054.3744944866
13754.0475942825,14170.8630564934
17608.4405096464,16045.8113830431
15829.9906288893,17098.5327186199
17915.4176172192,15634.1110721765
16008.320232645,15698.0024087293
16214.4064328992,16715.2106765429
18125.6991184516,16924.0281734074
12469.8483401031,13430.4252790145
15708.327142583,15076.466645889
18394.1513543763,17367.2642454583
14224.2983203709,15938.1884472927
13409.6296967836,12806.6465733096
16297.4874362219,17144.0264822936
15963.3597331973,16099.8413757294
14135.1000198293,14349.2514771466
11545.1359726135,13863.1611316538
13107.2510874956,15147.289619558
16021.8810005691,16357.1422201086
15214.1783772668,16228.6061433431
14740.3703105643,15147.1838172278
16515.1532359083,14452.2915880544
16580.065936847,16717.5598724736
16595.2370347323,16293.3712724695
13057.2182846797,13186.7383099952
14672.6352953674,14982.8847021744
17612.3922819945,17701.855031681
16453.8242134977,16239.794349996
13810.0718696547,13102.1612533695
14839.9575940069,15106.8806139069
16488.4809312797,17322.7787662005
15666.05235633,15331.802528597
13349.6735043204,14555.9598340281
16883.2390032713,16331.893640608
14693.9396969799,15018.4994299172
14347.9076424263,15854.9245747085
16155.5707419657,15324.5833814172
13348.790381262,14169.79461765
16072.8622883606,15326.6411833859
15807.0055944456,16948.0086621396
17690.3840613467,16529.40418094
16875.7028318177,17421.802260766
17651.1115841754,16295.3233762072
16724.5255649334,16246.491504102
13605.1029127006,13937.4104502237
13588.1148339603,15212.9279808312
15465.6005365826,15827.4827129528
15758.3955314986,14303.898427981
14824.1575770611,14902.8864623405
15533.4543070925,16464.0853686046
13759.6461121527,13601.6033643229
15854.4573612237,17233.3982961716
17076.3156275464,18050.8134465765
16896.4164307339,17484.7099927696
15829.9837555773,16530.0750908502
15989.6592196826,14938.2955371494
15679.3848731429,16373.9796479297
16828.5885864161,16682.6356745751
17734.8567508399,17061.6288764595
14177.650330129,14809.6784429005
15746.6553586761,14709.9593683251
14462.4669547151,15603.7508967577
16396.7402650101,16360.027453662
16453.859079291,13736.0061402659
17486.7842261291,16596.0433399924
17426.1957624684,16571.6296655628
11965.3772897866,12810.4221433327
15457.5864882931,14241.884503596
16165.4974670481,15501.3729050948
13669.7488949191,15157.4567264981
12471.4888865605,13857.7121383315
15473.817540772,16269.3670126012
12439.5535913761,14035.094094387
15849.8418934859,17682.0413891417
15953.4744926073,15757.0735722799
17260.8455216339,15912.7629666475
15100.6540071008,14868.0105270402
17087.8425846815,17071.4859076384
15322.0340614128,14318.0509966639
16081.5459595087,15513.0682899155
16593.8613080147,15798.9114826554
18330.6048174426,18645.9930827075
17734.3922545509,17830.7671362493
12179.9698149498,12879.3166429144
18666.9595557456,18111.9304994391
13816.6599849979,14086.964362756
15581.4581847507,15921.7511309092
14448.801964374,15830.8822981121
16989.6582042087,16218.563144607
17104.4443946538,15704.7948546849
15408.8775985011,15528.8307400108
17281.0347037842,16438.0089384941
16441.8555238673,16859.7779836945
16194.7102068202,16217.1524971251
14561.3907979561,15093.1029987305
14964.7904399179,13955.5164556672
13279.2776956552,14013.8649980932
15936.3249336947,16684.2254781557
16011.760291354,16044.2972000865
15586.8534466326,16567.6003024166
16775.4683999572,16231.5410900177
13739.7841778931,13722.8922689345
13007.4523336466,14105.113059236
18390.5861358548,17147.4664322356
14920.7073560274,14274.5957750494
14418.1707049039,15820.3984223886
15090.0974253725,15017.6687248183
15736.9863089221,14950.3133840251
15497.9230270049,15429.9118260249
13799.3785588735,13954.5955101256
12797.4877125358,15118.713686561
15138.3475079435,15552.034409551
13669.0633973595,14243.3502286503
16704.861716674,16548.3995534031
16388.3615521208,16406.7130966396
17801.6256208377,17283.9608405639
15536.862343426,16483.0786793909
17587.5950739163,16186.7171491898
17360.2350691176,16892.7466372988
14754.2604460291,14689.2842383552
13728.5889612959,13703.7627218732
16015.6773667124,15558.7570067576
17427.9745899109,16317.2883024759
15393.0601121939,14813.666167196
13339.5678643441,14104.2298766694
14035.3108235167,14389.644558864
16364.3923287889,16173.9177990209
17740.3418670929,17203.2935118829
16189.4067976947,15287.8446422367
16033.6558455862,16035.4595861191
15611.8925331312,14593.234392772
13769.2692928143,14915.6042584119
15268.9537751597,15405.998725816
18148.5166785248,16645.2107034949
15145.9621398457,14659.4821701975
16072.8553539128,16748.0244765685
14869.5719038911,14696.5819673148
16699.2543417753,16340.7087188597
16323.1872074509,14985.2044974101
13398.5446107275,13605.0467603622
12446.9000241373,14549.1912826868
14951.3051181694,14228.2143487583
15720.8123793745,16982.695971187
15357.0532527904,16410.6845315184
16563.1946954656,16852.9057409577
16691.8033055953,16314.7132219795
14779.8312949419,16202.7662281783
14371.9076459512,15192.6844105845
15631.4027398205,14715.7289698977
15316.7233309795,15740.9804270418
15039.5223055065,14280.0702001534
17337.6635810846,16932.4898481788
14836.6537938972,14964.4174202448
14492.2270037582,14552.8219501147
14204.0519815383,15147.5117525309
13493.0049457507,13050.7560647935
16872.0290714163,15542.3091777727
16669.1469940336,16494.9661258344
15409.3287890381,15578.8581949539
15817.6899761158,14481.3561451716
15017.2895360412,15208.4361128478
14421.591413141,14518.6007363836
14006.0310445805,14424.9670242015
14327.4040628361,14438.5727672075
15436.7311581504,16515.2049773808
16809.7776282097,16195.8729320986
16431.0052137089,14871.3824568565
15615.9277107068,16938.0689888222
13655.7107094503,16025.4127444586
15491.5044107489,15148.3520168185
14829.6697848154,16440.9773506798
14723.4561757591,13941.5223428583
15868.1168422656,17007.8146682881
16277.565278576,16349.5493295691
14808.5000905683,15613.8155502071
12052.559132733,13636.6546816555
17220.0791788988,15199.007163055
17011.2185389976,17372.1404425138
16203.9907317321,16811.2356951197
17248.3533738444,15346.8443097947
14188.6198346724,15260.1804430996
14089.6828462935,14008.4465772815
15676.4346335473,14325.9517874507
16081.8234231159,15518.6007969364
15115.1296420954,15211.3727196688
18095.311559313,17472.0321374656
15643.1002516152,14831.5456758151
17587.7985785169,17015.0483838074
13862.0844172937,13907.3264574999
13986.9191786525,14645.6244993054
13667.4929752259,14498.5151592835
13068.1336001427,13141.6151788222
13313.0872396852,13742.5950858523
16844.9140306155,16706.0337303281
16850.980195786,17508.7864137472
16709.8592194387,14808.0399509196
17420.6851977933,17048.1505896586
13531.6192426375,14544.4348836785
14548.2266073828,14921.1927497121
15971.9600944491,16358.9565672277
14162.025948076,15113.0030126116
13269.9373834937,14348.3272302206
15907.1032553531,17268.2451724892
13927.1866995629,15958.1916447879
13593.0612553126,14103.4991478507
14112.6185820824,14818.9046722626
18235.0483521687,16870.9562853049
14021.569536354,13845.5636013912
15401.0250813161,14085.5577041648
18413.2677582101,17076.2695027908
16044.7322656709,16619.5404851674
15788.8240374716,15197.5382215674
14982.1435843516,15212.177584217
15281.9617170292,14891.5208198269
12420.8374603536,14706.7795756834
13708.9025106067,14357.8472368248
16675.4810182559,17242.7591242483
13953.3672718816,14107.2399435841
16706.5618296358,16463.5023546736
16275.4241662613,14544.6112003971
15543.5701107992,14754.2367296559
16001.7965502427,14927.1717600422
17127.9273252656,15027.6971819721
13650.5263142617,14494.9273395892
16080.4027173044,16216.0495466311
14441.8584129311,14708.7377929228
15805.4776039661,14369.8446613971
14449.1627668124,14600.5725249549
16458.7796555504,15512.5420464094
14377.5948349698,14845.1513980687
11823.4275593911,13863.5301396113
13913.891295031,13316.9159620508
15446.6868782368,15170.9604829961
16847.187110882,15891.810495242
14208.0152693626,15913.1818246803
17641.2191109762,16444.9728128906
17217.6015731579,16053.788349631
14824.4344874975,15318.5408985941
16825.4234688324,17433.902945242
13886.9439448575,13904.0140762613
15014.9506586988,16456.8160992333
15565.6278562691,16405.2877748158
19656.1601227897,17559.0544985597
14037.4111868696,15103.3147726826
16508.9948241207,16437.430137815
15611.8548779867,16211.750398475
15694.0176180058,14677.816506063
17007.1847633215,15660.6000339469
13362.6300032579,15244.1143677641
12788.0770899099,12809.392414394
15905.1658099741,15241.6126528658
15519.7691238447,13483.2542590819
15908.4707243888,16366.9679942188
14004.9373233769,14555.8425625796
15167.6608325787,15209.9689200973
16956.5779358983,16086.4033320348
15767.5139741071,15022.7480291687
14145.572780566,15585.8028051413
14099.584677787,13718.5999888141
17944.1297928186,16919.3140029244
17667.3250441852,16201.310130456
14841.2326693381,16287.3575956999
18112.5335497142,16868.4179667265
12943.2057754555,13536.0008750882
16424.1534400339,15906.3701152891
15341.6500806348,15643.6024883867
13086.905241124,13372.6945759581
16740.6947600681,17442.1795588193
12560.3890330652,14311.8284996878
17098.8236229179,16742.67904911
12524.1855761196,13173.8464921168
12619.8546149951,13491.1342828731
14897.1519200844,15522.8304636002
19774.7298399139,18556.8976291955
15731.1073411763,16355.1155516907
11757.0250064197,13747.6390519959
13997.2302178948,14671.1759936608
14516.9477571495,15901.5322235117
12373.2791200395,14267.3450931452
15826.1842579513,15212.5756380347
14184.0433245378,15206.3202699492
17802.2360224016,16843.8240898424
16329.9392936637,15611.1801543139
15832.8121759481,14395.6155203718
13778.4110538905,15667.5938027901
16525.079740012,16632.1920138116
15148.696205134,15394.6969701694
13899.1500315117,14871.928500618
16874.0089180918,16001.5914700594
15155.7207278141,14824.2867392514
15530.0419882059,16319.1036235199
16139.5312065677,16735.3833412021
14733.507162335,14742.3421760152
15759.6128209783,14349.9234191022
12502.9769397419,12280.5510265985
18247.3370195842,16772.7902640866
18575.3322379923,16877.2886845201
18083.7404295174,18212.3711825147
14473.4071003244,15011.5452803627
17087.2534688543,15971.1349370134
17203.3973397402,16800.3980143749
16853.6339833468,18553.4920262846
13190.5591175294,13984.1806760719
11889.6490501458,13529.3309136724
11646.6296395971,11925.2592191327
13236.7472238162,15373.6867331812
15213.7055647275,15756.5347060793
18132.4225601054,17014.6911962593
16407.6308291819,14645.0876055435
16151.3075132111,15276.1529620047
14704.6781976533,15841.2590557989
16408.8535774873,16483.8744022104
14841.2747270756,15166.5553878316
19152.8089590733,17230.1509367847
15606.4989754662,14974.2792002536
16074.8415635516,15693.9910187329
15439.1212236859,16407.6108510495
18247.7016433205,16629.2502622687
14974.8344977781,15778.7284572334
18148.6422074768,17686.0012285335
16100.8888924362,13949.1224568186
15330.4740644645,14981.9176733224
18354.8744699674,17750.101229592
15961.1872876406,16929.5337048969
11315.3692753522,13179.9640389289
14116.0915938691,14529.9059185646
13719.2868639408,13188.545205509
13957.8795298751,14111.632351845
17513.7374404401,17180.7252640257
14881.8525656967,15132.1676699607
17948.6042810178,15790.0231836826
17915.1016302749,18181.0666926475
16237.3839200898,17026.5658282851
17279.8494755487,16126.0987315391
12738.4749562711,14437.2240106516
16820.5168029285,16896.7136808901
17670.6193687444,16975.9596334833
17594.5517834935,16845.9578353471
14440.6361096053,16260.0682094285
15784.669261925,15770.7306999247
14747.7741236059,16689.6457517969
14786.3112449484,15101.579503171
16835.8259563102,15403.7849130893
15004.8341427268,14408.849113556
16596.0408413143,16026.1954862421
18224.180222332,16561.6184880559
15887.1633614808,14576.7750122924
14246.8854528141,14479.1107044527
13968.7977690666,13753.3538313763
14985.5047282944,15374.2459905017
14110.1889052018,16868.2147116787
16340.7101485104,15592.6297804983
14758.1549730802,14828.3725711486
13975.0994830513,14701.9113101537
13357.8475636681,14221.0940026078
16723.3144823682,16654.972384131
15997.4614214459,14964.200851494
13831.883961712,15152.9936445849
16422.329844161,16430.6875783263
16350.5774642297,16979.8812938518
17324.5913671706,15767.5427152073
15418.5387248757,15889.3826509014
12714.5847158875,13346.2393685539
16203.5428863783,17018.7334586727
14802.9922223226,13512.4466157189
14439.2653618518,13687.8867647564
14059.5281238193,16076.9829094752
14537.7152540633,14541.0634365623
15311.7171729785,14327.1120214676
14173.6193985493,14799.3844017791
17974.2592363667,16814.6735048434
16200.8894527682,17481.5720997268
15228.6893883611,15209.2167572357
14000.6890773061,15267.5942126345
15467.2661708467,14605.7541703746
16575.3463118341,17023.4988377997
16964.098022294,17914.6807306595
14273.307961852,15096.0712831653
13147.7000823393,14273.9244663187
14198.2998561023,14916.592632246
16486.2155915624,15608.8966408009
14713.3036015345,14398.3981501021
15958.8977551253,17752.8921322904
16633.2893208245,16776.2623935944
15330.7855884109,14949.8121299379
14930.8429591866,15513.3319845208
16046.5226584472,16515.3874481854
16007.1449755733,16095.8613534787
16711.857879111,17215.755163351
14695.0765542318,15069.4428781466
15107.0597790413,14439.0947463459
14192.3635285792,14359.2269591627
17319.5046450302,16828.0674059369
17316.4600129163,17769.0330510561
15662.5688660466,14943.5312778385
12530.3839636945,12893.1566862975
13330.8492797454,13688.0728663412
18646.1884455503,18604.197841141
15274.5860669173,14637.0510143417
16563.4704662331,16132.1295346635
19233.0915262229,17889.1775326915
16821.6784573781,16086.2162706342
16410.908323603,15298.4437494775
14865.8735966864,13122.1987397102
18833.1755766766,17864.0404051498
16099.7620790701,15197.2649269597
16993.944559226,15306.1717393322
14849.0972597066,14969.7703409064
18874.6555468293,16433.4372848464
17132.1898181938,16176.1472055514
13389.0934329223,14092.1283426364
14575.7098726172,14359.9407893709
16639.2871262307,16195.4530322037
16315.7214862996,15702.8993369348
14353.8174840012,14039.9100803123
15060.3432624246,15194.4699884822
16969.6721724144,16113.5816647817
15865.1509718901,14826.2133494561
