albicans,alborufescens,amnicola,argyrophylla,atlantica,baumgratziana,brunnea,budlejoides,burchellii,castaneiflora,chrysophylla,cinerascens,cipoensis,corallina,cowanii,cubatanensis,cyathanthera,dichrophylla,discolor,dispar,fallax,fasciculata,ferruginata,flammea,formosa,heliotropoides,hyemalis,hypoleuca,lepidota,longispicata,lourteigiana,lymanii,macrothyrsa,macuxi,mayarae,mellina,multispicata,navioensis,octopetala,pepericarpa,petroniana,polyandra,pterocaulon,punctata,racemifera,robusta,rondoniensis,rufescens,ruficalyx,ruschiana,sclerophylla,serialis,setosociliata,shepherdii,stenostachya,tiliifolia,valtheri,willdenowii,suberosa,angelana,capixaba,dura,kollmannii,penduliflora,kriegeriana,secundiflora
0.747572085598756,0.690548836042999,0.819192401831527,0.895237035612967,0.237796431438273,0.41192109568754,0.311554922289997,0.281583609460767,0.332962787275475,0.312077377242168,0.768021507446217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.843767553153232,0.802513789974371,0.856244913778718,0.97985346706286,0.321053830112431,0.574401879455,0.432076599418565,0.364941123979334,0.448309202472091,0.460174251482148,0.930578617100128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.450420651742193,0.303943958688039,0.321594179301132,0.207148262177894,0.8226827658521,0.721102833787942,0.916291027964895,0.82731883967279,0.226759334307592,0.822949484428354,0.342416209820538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.740421934661464,0.59782171703437,0.609954111137748,0.586276823640252,0.658230683043816,0.982407867758343,0.857297271791997,0.76084315174012,0.440000587232105,0.92714510097135,0.727631173047897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.730548099220084,0.668478273428245,0.702121231678148,0.779928562646158,0.467638837537159,0.77489770875072,0.629574899816994,0.496797114350645,0.452742255126278,0.707906713817189,0.900746756836397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.887545334463231,0.893192331028906,0.639813077604029,0.948145492280656,0.304875787699895,0.54011170995207,0.4291743692774,0.349078812597714,0.562857545355163,0.479761303617587,0.967935847375035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.899716683757463,0.829659041054958,0.756874398004934,0.921113204471518,0.379176506137046,0.629289674662722,0.484977875139466,0.466780957531296,0.559214862264676,0.470550970684003,0.935943949458606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.782000422937984,0.665197207399687,0.767704160657928,0.672970173615804,0.606702631776406,0.871224444395347,0.717140606246816,0.714289542456614,0.460993659816749,0.758067249329366,0.710948735676946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.769754731663434,0.791069883713088,0.360512255428409,0.440569121573265,0.502124707817764,0.601429685419549,0.625988280941185,0.609635928740483,0.780701371020367,0.549868611169867,0.544640372895659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.895314758036707,0.886909501390868,0.533052261784128,0.859285660026559,0.271278061662479,0.472600720774068,0.355477089361338,0.344131908370376,0.587466608811752,0.403459569191561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.665246398624525,0.558324823140423,0.534393550376638,0.493226452859377,0.712824767143191,0.990793841226891,0.911645825594417,0.818439168471239,0.448424336372881,0.966843244242369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.582944431053642,0.437703068014743,0.353144518827993,0.311437629305987,0.828493358438336,0.841425114961791,0.963513100457073,0.888160934275367,0.351362195631288,0.901617165483015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.976942655096423,0.934888587435284,0.547199821910467,0.771874945339577,0.528534410603102,0.683544770542757,0.635109331156855,0.621371263616652,0.773223227123752,0.561860007316763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.784925507848444,0.739622049419507,0.742251005089282,0.816284487264517,0.586016957729123,0.762662256923413,0.657389024018692,0.561675088739394,0.430883420856803,0.714335444514726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.528546870337035,0.363992453129274,0.353877889786509,0.273598783876972,0.816549986662515,0.796205744120085,0.958346868785876,0.919501775221582,0.310605212414082,0.843686399094995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.707834916457298,0.567355353763918,0.617165138464119,0.557069475149009,0.710361808060945,0.995647192420721,0.888433707670487,0.818612934999122,0.440589555868208,0.932404980874269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.618402168623559,0.564223548007005,0.870335550028463,0.881779174660077,0.199921992617671,0.435639906996311,0.280801620941333,0.21100718764171,0.251526804409012,0.369882205158497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.842886690312527,0.755138232885007,0.688399267749595,0.723928943268801,0.605728219273622,0.916795056147753,0.753117559738986,0.71562094670294,0.560900578858688,0.814880709341048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.820786615871772,0.688266628641279,0.760030644762212,0.703799523157194,0.601501680421848,0.920162510422166,0.753131808732926,0.733911662989706,0.501445711951491,0.785351218519589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.630029781982357,0.539088335015906,0.547985099867581,0.603203062927579,0.6310099167955,0.929332153110807,0.851527282893817,0.692253871678126,0.447812454904989,0.950763692854418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.772346122023734,0.641509670219068,0.764546793277614,0.652393239378513,0.610307972635674,0.875093963581902,0.721773122013693,0.709861509504534,0.436214444270885,0.760066345045337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.689707525245595,0.543252408157272,0.653751590190548,0.554230209465833,0.687560840917363,0.986568687553966,0.875488578894937,0.792517358849627,0.42314148963594,0.922869829456856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.824829065809404,0.703243745868653,0.615716478060205,0.679103901138775,0.570689072855623,0.933623249952196,0.758547428050343,0.704716630239375,0.596580422978316,0.814497034435317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.843383183727318,0.836905962202161,0.705686755584743,0.94024400438414,0.264392136227882,0.591121117599847,0.419802949938425,0.320212846278797,0.542143995105691,0.47986774848485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
