species,isothermality,precip_seasonality,solar_radiation,soil_pH
lourteigiana,88.1490325927734,19,14168,43
lourteigiana,88.710090637207,20,14347.75,43
lourteigiana,83.3995819091797,22,13002,45.4427719116211
lourteigiana,87.2851028442383,17,13273.5830078125,47
lourteigiana,89.3582611083984,28,14423,41
lourteigiana,84.1884841918945,30,14696.1669921875,45.352409362793
lourteigiana,78.4380645751953,48,13857.5,44.9246978759766
lourteigiana,88.6597595214844,30,14382.9169921875,53.9608421325684
lourteigiana,71.8178405761719,68,14292.5,49.069278717041
lourteigiana,84.0532150268555,25,13482.4169921875,45
lourteigiana,76.1036987304688,60,14779.9169921875,44.2620468139648
lourteigiana,79.0885391235352,63,14765.8330078125,43.4186744689941
lourteigiana,80.5675964355469,35,13371.5,42
lourteigiana,68.547492980957,63,13967.1669921875,51.2680740356445
lourteigiana,81.11865234375,23,13325.3330078125,42.6114463806152
lourteigiana,72.1224136352539,58,13802.9169921875,47.5873489379883
lourteigiana,81.9128875732422,21,13169.3330078125,46
lourteigiana,88.4132461547852,37,15091.6669921875,45.7379531860352
lourteigiana,82.243278503418,28,13213.5,42.352409362793
lourteigiana,85.8000793457031,17,13736.9169921875,44.274097442627
lourteigiana,76.3708419799805,59,14181,52.6566276550293
lourteigiana,78.3198165893555,47,14749.8330078125,40.3343391418457
lourteigiana,76.2436218261719,51,13951.3330078125,39.2228927612305
lourteigiana,87.6680297851562,38,14224.3330078125,42.4909629821777
lourteigiana,70.6365966796875,58,14134.3330078125,40
lourteigiana,81.7347869873047,24,13090.3330078125,42.4186744689941
lourteigiana,77.4823684692383,56,13728.5,41
lourteigiana,80.1673049926758,57,14224.6669921875,60.8734931945801
lourteigiana,81.9132080078125,22,13052.1669921875,45.9939765930176
lourteigiana,85.6652221679688,16,13603.1669921875,44
lourteigiana,82.0731735229492,40,13530.75,42
lourteigiana,77.0764007568359,41,14570.8330078125,53
lourteigiana,71.7106323242188,68,14156.25,47
lourteigiana,78.2918319702148,39,14758.4169921875,48.8072280883789
lourteigiana,78.4590225219727,61,14620.8330078125,41.5150604248047
lourteigiana,76.8174362182617,42,13929.1669921875,52
lourteigiana,83.5030899047852,42,14052.25,41.716869354248
lourteigiana,82.4037933349609,29,13449.6669921875,44.147590637207
lourteigiana,83.0122222900391,44,13992.3330078125,40
lourteigiana,82.9890518188477,37,14866.25,42
lourteigiana,72.0859985351562,58,13796.6669921875,43.3042182922363
lourteigiana,75.3770370483398,58,14133.3330078125,51
lourteigiana,73.4636077880859,47,14205.4169921875,50.2710838317871
lourteigiana,81.4966659545898,29,13801.5830078125,46.9849395751953
lourteigiana,75.1955871582031,61,13784.5,41
lourteigiana,79.6088638305664,35,14567.3330078125,46.5120468139648
lourteigiana,81.8624114990234,28,13352.5830078125,43.7680740356445
lourteigiana,77.2578811645508,59,14001.3330078125,53
lymanii,48.4294700622559,43,13394.0830078125,50.4608421325684
lymanii,57.3691749572754,67,14650.4169921875,50
lymanii,56.6162147521973,50,13832.75,54
lymanii,63.0405769348145,85,14633.0830078125,48.6445770263672
lymanii,48.2334365844727,44,13325.5830078125,50
lymanii,62.6528358459473,82,14619.75,49.6957817077637
lymanii,52.8109245300293,24,13581.5,49.9126510620117
lymanii,57.9105186462402,22,13616.3330078125,49
lymanii,49.2745895385742,35,13104.5,49.2801208496094
lymanii,59.6827430725098,69,14142.4169921875,51.9186744689941
lymanii,53.7360916137695,18,13132,49
lymanii,62.6557922363281,84,14641,51.3463859558105
lymanii,50.3015441894531,39,13371.1669921875,53
lymanii,56.1927795410156,30,13826.8330078125,52.819278717041
lymanii,57.3560256958008,21,13482.4169921875,49.6957817077637
lymanii,53.6047401428223,18,13552.5,51
lymanii,50.9878616333008,39,13743.5,50.0210838317871
lymanii,50.5122337341309,25,13474,49.171688079834
lymanii,51.8798866271973,43,13583.1669921875,49.3885536193848
lymanii,56.7166213989258,28,13429.6669921875,50
lymanii,56.5094947814941,30,13768.5830078125,50.5391578674316
lymanii,50.797176361084,44,13062.4169921875,48.2921676635742
lymanii,52.5773735046387,34,13567.1669921875,53
lymanii,56.686824798584,34,13538.4169921875,51.5451812744141
lymanii,50.8979072570801,42,13116.3330078125,49
lymanii,49.9038238525391,31,13520,49.8704833984375
lymanii,53.0389518737793,48,13279.5830078125,53.5542182922363
lymanii,52.0856552124023,26,13835.5,50
lymanii,52.5155258178711,46,13506.5,51
lymanii,57.6221771240234,28,13953.75,50.4006042480469
lymanii,53.4885444641113,31,13723.5,52.0060234069824
lymanii,51.2188873291016,22,13831,50
lymanii,60.9298400878906,75,13979,50
lymanii,53.9386940002441,21,13390.3330078125,51.7680740356445
lymanii,56.3981132507324,51,14091.5830078125,52
lymanii,51.2455253601074,24,13314.8330078125,49
lymanii,53.148796081543,17,12946.75,48.852409362793
lymanii,58.323413848877,25,13844.1669921875,49.3885536193848
lymanii,56.8024940490723,27,13569,49
lymanii,55.1460952758789,19,13383.5830078125,49.024097442627
lymanii,51.8454132080078,44,13584.9169921875,50
lymanii,53.5456390380859,40,13662.6669921875,50.6295166015625
lymanii,52.9292411804199,27,14120.0830078125,50
lymanii,57.029972076416,61,14687,51
lymanii,58.1552467346191,27,14008.75,49.2379531860352
lymanii,62.7156677246094,82,14603.6669921875,51
lymanii,49.7105255126953,32,13378.9169921875,49
lymanii,56.7862586975098,29,13689.9169921875,51
lymanii,57.5011520385742,24,13651.25,48.3885536193848
lymanii,61.2515335083008,74,14253.5830078125,50
lymanii,54.8812141418457,31,13661,51
lymanii,46.0675201416016,42,13005,50
lymanii,53.469856262207,39,13577.0830078125,51
lymanii,57.0956573486328,30,13685.9169921875,51.5572280883789
lymanii,51.2092361450195,24,13241.5830078125,49.7680740356445
lymanii,51.0852241516113,46,13131.9169921875,49.7469863891602
lymanii,52.3655662536621,25,13832.75,50.1144561767578
lymanii,48.7233734130859,41,13088.9169921875,49.5451812744141
lymanii,61.046989440918,74,14636.6669921875,50
lymanii,62.3856964111328,78,14179.5,51
lymanii,52.3723030090332,34,13412.8330078125,55.078311920166
lymanii,51.4972953796387,40,13737.75,49
lymanii,57.0818786621094,31,13540.9169921875,50
lymanii,55.8056297302246,56,13965,50.2921676635742
lymanii,52.5652084350586,49,13488.1669921875,53.6054229736328
lymanii,61.757568359375,76,14114.0830078125,51.9548187255859
lymanii,56.1781616210938,64,14462.1669921875,51.2680740356445
lymanii,55.1560325622559,27,13580.75,50.352409362793
lymanii,57.7695732116699,65,14538,50.2620468139648
lymanii,62.3835945129395,79,14487.9169921875,51
lymanii,52.080638885498,49,13565.5,49.2108421325684
lymanii,62.2385787963867,79,14268.5830078125,52.9006042480469
lymanii,57.0013389587402,22,13456.5,49
lymanii,54.6618690490723,20,13385.25,51
lymanii,61.8256950378418,71,14370.3330078125,48.1656608581543
lymanii,50.2058181762695,43,13181.1669921875,51
lymanii,56.3150062561035,59,14411.1669921875,53.4397583007812
lymanii,57.5047569274902,23,13389.75,49.3162651062012
lymanii,50.3784484863281,26,13124.0830078125,50
lymanii,58.7117385864258,67,14381.5,51.1777114868164
lymanii,48.8657836914062,35,13038.8330078125,49
lymanii,51.0243644714355,43,13966.3330078125,49.1746978759766
lymanii,53.5391502380371,36,13465.25,50.4789161682129
lymanii,51.0799713134766,28,13270.5,48.75
lymanii,50.9466857910156,40,13975.25,50
lymanii,57.0397682189941,18,13352,49.5481910705566
lymanii,62.2740592956543,76,14201.5,51.0451812744141
lymanii,62.8153648376465,85,14676.5830078125,50.3343391418457
lymanii,62.6209716796875,81,14365.1669921875,50.8644561767578
lymanii,57.3116722106934,19,13335.25,49.328311920166
lymanii,62.482852935791,82,14545,51.4879531860352
lymanii,56.2561531066895,74,14476.4169921875,50
lymanii,54.7926368713379,52,14160.25,51.7018089294434
lymanii,50.4624252319336,38,13801,50.6355438232422
lymanii,52.0382347106934,23,13102.25,49.3674697875977
lymanii,54.0481834411621,16,13124.1669921875,50
lymanii,57.3520851135254,24,13607.5830078125,49
lymanii,57.1604766845703,51,13923.6669921875,52.3403625488281
lymanii,54.2377090454102,18,13066.6669921875,49
lymanii,51.5210189819336,43,13553.4169921875,50
macrothyrsa,69.3179244995117,90,17254.916015625,58.3674697875977
macrothyrsa,67.3789215087891,85,16771.75,54.897590637207
macrothyrsa,68.3415374755859,83,18034.166015625,58.5542182922363
macrothyrsa,66.4942855834961,84,15938.8330078125,54.147590637207
macrothyrsa,70.2647933959961,80,17194.833984375,56.9698791503906
macrothyrsa,70.1593017578125,88,18000.583984375,60.2951812744141
macrothyrsa,69.4358139038086,78,16873.083984375,52.3313255310059
macrothyrsa,74.3561325073242,68,16735.5,53.6927719116211
macrothyrsa,75.8720855712891,112,17593.666015625,58.671688079834
macrothyrsa,68.3872604370117,73,16760.833984375,52.4789161682129
macrothyrsa,69.474723815918,69,15989.3330078125,53
macrothyrsa,70.7373199462891,90,16948.666015625,57.8825302124023
macrothyrsa,77.5009918212891,64,16775.75,48.0753021240234
macrothyrsa,66.51611328125,75,15006.75,55
macrothyrsa,68.7990875244141,86,17694.25,61.1987953186035
macrothyrsa,69.8300933837891,78,15843.0830078125,54.5873489379883
macrothyrsa,70.9855804443359,72,15337.25,48
macrothyrsa,65.8504257202148,77,16469.666015625,51.102409362793
macrothyrsa,68.9188613891602,72,16559.166015625,48.069278717041
macrothyrsa,65.7894744873047,77,15925.3330078125,54
macrothyrsa,69.6437835693359,88,16409.833984375,62.1385536193848
macrothyrsa,71.5151596069336,81,16125.9169921875,48.5813255310059
macrothyrsa,70.3252029418945,72,16147.3330078125,53.078311920166
macrothyrsa,69.7194519042969,83,16697.166015625,58
macrothyrsa,70.6406631469727,83,17134.75,60
macrothyrsa,67.1061630249023,84,16238.4169921875,53.1265068054199
macrothyrsa,66.9901351928711,75,15185.25,57
macrothyrsa,69.8548126220703,81,16136.9169921875,50.7138557434082
macrothyrsa,74.0297470092773,63,17362.75,46
macrothyrsa,69.6225433349609,70,15758.6669921875,53.0542182922363
macrothyrsa,71.5183639526367,80,15552.9169921875,48.9819259643555
macrothyrsa,80.6485137939453,113,17690.5,55.4066276550293
macrothyrsa,71.5037536621094,75,15388.9169921875,57.3132514953613
macrothyrsa,79.0302963256836,78,16189,50.8253021240234
macrothyrsa,70.1485748291016,88,17476.166015625,58
macrothyrsa,76.6635055541992,86,15522.5,47.2198791503906
macrothyrsa,78.8770599365234,62,16429.5,51.1777114868164
macrothyrsa,71.5212326049805,80,17726.25,55
macrothyrsa,73.1894454956055,87,16183.1669921875,55
macrothyrsa,70.4647903442383,69,15815,49.7981910705566
macrothyrsa,75.8808364868164,79,17329.166015625,58
macrothyrsa,65.9448089599609,77,15143.8330078125,56.430721282959
macrothyrsa,73.6693420410156,89,17469,58
macrothyrsa,69.6185607910156,81,16833.916015625,52.774097442627
macrothyrsa,91.1613388061523,27,17625.25,48.8132514953613
macrothyrsa,71.0607604980469,76,15648.0830078125,49.8463859558105
macrothyrsa,81.6725845336914,76,16834.25,48.0210838317871
macrothyrsa,80.0810089111328,114,17690.833984375,57.5271072387695
macrothyrsa,68.7823944091797,73,17387.75,58
macrothyrsa,71.4020156860352,76,15656.1669921875,48.7891578674316
macrothyrsa,69.0703048706055,76,15485.0830078125,45.4849395751953
macrothyrsa,74.1241149902344,61,15775.5830078125,48.966869354248
macrothyrsa,72.7370147705078,80,17836.416015625,60.3704833984375
macrothyrsa,74.0898132324219,80,15693.5830078125,50
macrothyrsa,65.5348358154297,81,15982,54
macrothyrsa,73.2785720825195,87,17065.5,59.1385536193848
macrothyrsa,69.4547348022461,73,15442.25,48.6355438232422
macrothyrsa,83.1819686889648,82,17723.666015625,53.6234931945801
macrothyrsa,71.6015472412109,87,16126,61.1174697875977
macrothyrsa,78.6590042114258,86,16833.25,54.4066276550293
macrothyrsa,66.8855056762695,78,16038.5,51
macrothyrsa,80.6028900146484,90,16486.416015625,53.4608421325684
macrothyrsa,77.6880950927734,88,16732.25,56
macrothyrsa,70.4288024902344,71,15675.9169921875,53
macrothyrsa,66.1948852539062,79,16409.75,55
macrothyrsa,69.578742980957,80,16523.666015625,56
macrothyrsa,73.9363403320312,100,17696.416015625,54.5451812744141
macrothyrsa,82.2490463256836,74,15897.25,49
macrothyrsa,70.1997146606445,91,16300.4169921875,54.1626510620117
macrothyrsa,74.279426574707,67,16813.75,52
macrothyrsa,70.6966018676758,78,15587,51.9608421325684
macrothyrsa,68.8120727539062,79,15964.5,51.9427719116211
macrothyrsa,69.0511016845703,62,16102.9169921875,51
macrothyrsa,78.1129989624023,71,16680.25,48.1927719116211
macrothyrsa,67.7303848266602,76,15480.1669921875,57.1777114868164
macrothyrsa,76.2369537353516,80,16573.916015625,53.0451812744141
macrothyrsa,73.2196273803711,99,17612.916015625,54
macrothyrsa,69.6634140014648,73,16338.5830078125,53.6234931945801
macrothyrsa,71.4393768310547,90,16188.8330078125,59
macrothyrsa,69.7583389282227,69,15618.1669921875,52.5933723449707
macrothyrsa,69.712532043457,83,17268.333984375,57.3945770263672
macrothyrsa,83.9436264038086,68,16163,47
macrothyrsa,72.8630065917969,91,16946.166015625,56
macrothyrsa,80.1987152099609,75,17259.25,59
macrothyrsa,73.0410079956055,89,17164.083984375,57
macrothyrsa,83.5824432373047,32,17325.166015625,49.2801208496094
macrothyrsa,70.6066818237305,79,15701.6669921875,51
macrothyrsa,81.2887344360352,70,16250.0830078125,50.8885536193848
macrothyrsa,69.9714584350586,79,16230.5,55
macrothyrsa,68.3919982910156,87,16554.833984375,56
macrothyrsa,81.063835144043,82,16915.75,60.3915672302246
macrothyrsa,66.0478515625,85,15128.5830078125,53
macrothyrsa,68.2132797241211,84,16482.333984375,53.6927719116211
macrothyrsa,84.6407699584961,65,16384.166015625,51
macrothyrsa,78.8550567626953,61,16681.333984375,52.8132514953613
macrothyrsa,69.5073089599609,72,16153.9169921875,50.0813255310059
macrothyrsa,66.5856552124023,74,15615.4169921875,51.7560234069824
macrothyrsa,66.1450424194336,107,18208.416015625,56.5722885131836
macrothyrsa,78.1824951171875,97,17802.583984375,57.8253021240234
macrothyrsa,72.1655960083008,81,16529.416015625,55.2349395751953
macuxi,81.3019866943359,42,13816.4169921875,40.3042182922363
macuxi,81.4124984741211,46,14056.5830078125,39.2801208496094
macuxi,81.5924911499023,76,16002.5,48.5391578674316
macuxi,87.0221710205078,41,16193.8330078125,45
macuxi,81.2592926025391,43,13447.5830078125,41.0662651062012
macuxi,82.0118103027344,41,13513.6669921875,41.7018089294434
macuxi,86.5107650756836,41,16858.25,46.7319259643555
macuxi,86.3361892700195,40,15343.5,43
macuxi,85.8859481811523,39,15431.25,47.1987953186035
macuxi,82.3844604492188,60,15918.3330078125,51.2138557434082
macuxi,88.8262481689453,47,16147.4169921875,51
macuxi,91.7647323608398,47,15016.75,54
macuxi,84.5805053710938,37,14048.75,38
macuxi,85.236083984375,42,14491.6669921875,54.8885536193848
macuxi,85.7235412597656,32,15922.1669921875,53.8614463806152
macuxi,84.7413330078125,49,16465.833984375,46.5150604248047
macuxi,85.8976898193359,36,15310.5830078125,41
macuxi,82.8276824951172,43,13998.9169921875,49.7771072387695
macuxi,82.3112640380859,78,16106.4169921875,48
macuxi,84.8607559204102,51,16691.333984375,47.8463859558105
macuxi,83.1932754516602,80,16337.25,50.0150604248047
macuxi,89.99755859375,46,15229.5,42
macuxi,87.0688171386719,58,14864.8330078125,60.9608421325684
macuxi,83.8048095703125,77,15639.3330078125,48.3915672302246
macuxi,81.7452621459961,46,15730.9169921875,47
macuxi,90.6812896728516,34,15866.8330078125,41.6987953186035
macuxi,89.2588577270508,41,15635.1669921875,41.7861442565918
macuxi,83.3455505371094,43,14123.6669921875,38.680721282959
macuxi,88.055046081543,37,15949.25,39
macuxi,83.2419891357422,69,16118.9169921875,46.3433723449707
macuxi,82.8513412475586,48,14496.9169921875,42
macuxi,88.4498443603516,36,14595.25,40.0813255310059
macuxi,86.8893661499023,52,15883.8330078125,47
macuxi,84.1984558105469,49,15644.9169921875,48
macuxi,83.6502990722656,66,16056.25,47
macuxi,88.3064041137695,26,14546.3330078125,40.2078323364258
macuxi,85.9714965820312,67,16807,44.3765068054199
macuxi,87.5766754150391,51,15271.75,47
macuxi,87.1797332763672,36,15239.5,42.0451812744141
macuxi,85.4032669067383,73,16393.166015625,44.6054229736328
macuxi,84.3897933959961,88,15479.5830078125,47
macuxi,82.647819519043,43,14066.3330078125,48.1506042480469
macuxi,84.9505767822266,50,16603.166015625,47
macuxi,84.3743896484375,47,13426.9169921875,59.5933723449707
macuxi,89.1239776611328,56,15695.1669921875,49.4006042480469
macuxi,82.6351089477539,40,13472,41
macuxi,83.0616912841797,60,16611.75,49.1897583007812
macuxi,81.6603317260742,41,13841.9169921875,40
macuxi,86.7349014282227,42,15674.6669921875,49.8463859558105
macuxi,87.0630722045898,40,15463.5830078125,49.1355438232422
macuxi,84.0277938842773,40,14183.5830078125,40
macuxi,85.5084228515625,86,15657.0830078125,46
macuxi,89.6499710083008,52,16076.6669921875,41.6596374511719
macuxi,83.2184295654297,47,14315.3330078125,55.3885536193848
macuxi,86.4347229003906,67,15872.9169921875,47
macuxi,82.6266937255859,70,16177.9169921875,49.725902557373
macuxi,81.17724609375,66,15966.0830078125,45.8945770263672
macuxi,89.6793594360352,36,15846.0830078125,39.4728927612305
macuxi,82.0291900634766,42,13765.25,42
macuxi,83.0340728759766,69,16087.3330078125,47.1897583007812
macuxi,84.281005859375,88,16496.25,49
macuxi,82.9891052246094,82,15197.8330078125,47
macuxi,82.526008605957,43,15999.5,44.9608421325684
macuxi,86.6380004882812,68,16186,44.7439765930176
macuxi,89.3991622924805,53,14803.25,52
macuxi,84.551887512207,63,14737,58.0361442565918
macuxi,81.417366027832,56,15586.3330078125,50
macuxi,80.1416244506836,48,15734.6669921875,42
macuxi,81.3997573852539,51,15944.8330078125,46.1656608581543
macuxi,84.7171936035156,74,15175,43.3584327697754
macuxi,87.1448211669922,39,15880.25,45.3674697875977
macuxi,87.9228057861328,42,14733.5,40
macuxi,84.2150573730469,44,13959.75,51.2108421325684
macuxi,83.5643005371094,34,13833.75,41
macuxi,84.5092544555664,84,16503.416015625,52
macuxi,82.1735916137695,46,16282.8330078125,46
macuxi,83.1962432861328,42,15952.3330078125,44.0933723449707
macuxi,82.5245361328125,63,16316.5,49
macuxi,84.7255249023438,37,14289.9169921875,42.5030136108398
macuxi,82.9829788208008,54,15932.25,46
macuxi,86.4046173095703,58,16195.5,42
macuxi,90.0824966430664,52,15832.5830078125,60.475902557373
macuxi,85.6655197143555,38,14043.75,41
macuxi,84.3569488525391,33,13648,46
macuxi,87.2262344360352,73,14984,62.9246978759766
macuxi,89.0584030151367,38,15541.5830078125,41.9457817077637
macuxi,87.719482421875,35,15306.1669921875,43.3795166015625
macuxi,80.8479614257812,71,14893.25,42.6566276550293
macuxi,81.2071762084961,76,15016.6669921875,45.4909629821777
macuxi,88.4215621948242,41,14728.4169921875,40.9246978759766
macuxi,82.7665557861328,41,13852.5830078125,40
macuxi,86.3990631103516,44,16203.75,44
macuxi,92.5893783569336,43,15924.0830078125,49
macuxi,81.4995803833008,54,15942.1669921875,45.0933723449707
macuxi,85.9654159545898,63,15913.8330078125,46.1897583007812
macuxi,85.4279174804688,41,15571.1669921875,48.1234931945801
macuxi,85.2888717651367,71,16003.8330078125,62.8343391418457
macuxi,84.4248199462891,65,16291.5,46.6114463806152
macuxi,86.2515182495117,59,16351.1669921875,43.4608421325684
macuxi,85.6128921508789,50,15980,54
mayarae,81.3134384155273,49,13499.6669921875,44.0150604248047
mayarae,82.0964508056641,72,15004.6669921875,45.7319259643555
mayarae,78.6107330322266,49,14012.1669921875,39.774097442627
mayarae,80.0693130493164,46,13763.1669921875,40
mayarae,77.4817733764648,51,13911.9169921875,39.319278717041
mayarae,78.768310546875,49,15930.75,46.3584327697754
mayarae,82.0403289794922,58,16129.25,48.2138557434082
mayarae,84.0872268676758,40,14924.25,41
mayarae,76.9898986816406,50,14046.3330078125,40
mayarae,80.5403594970703,29,13421.75,43.5391578674316
mayarae,81.9507141113281,43,13803.5830078125,38
mayarae,77.8260955810547,46,17802.916015625,47
mayarae,77.7193984985352,44,18550.583984375,44
mayarae,80.3658828735352,44,16504.416015625,46
mayarae,79.6964721679688,55,13639.9169921875,41.0030136108398
mayarae,78.7037048339844,46,17844,47
mayarae,80.2924880981445,69,14639.25,44
mayarae,79.6528930664062,38,13447.75,40.1144561767578
mayarae,77.7488555908203,38,15370.9169921875,48.328311920166
mayarae,75.9505844116211,47,17864.666015625,46.5572280883789
mayarae,77.7573852539062,53,15204.75,42
mayarae,80.8997497558594,19,13167.3330078125,45.4909629821777
mayarae,78.3964233398438,47,15194.8330078125,41
mayarae,77.7170715332031,61,15067.3330078125,41
mayarae,77.6189575195312,47,14638.75,40.4849395751953
mayarae,80.0869140625,37,14409.8330078125,41
mayarae,82.5710067749023,43,13497.6669921875,41.8704833984375
mayarae,80.7912139892578,90,15539.3330078125,46.0180740356445
mayarae,79.6427764892578,68,16757.5,48
mayarae,80.6399993896484,48,13657.1669921875,39.8343391418457
mayarae,77.9802322387695,49,15904.3330078125,47
mayarae,82.3861389160156,20,13344.5830078125,45
mayarae,75.0080261230469,49,14350.25,42
mayarae,79.6030807495117,56,16866.75,45.2379531860352
mayarae,78.3573684692383,49,17350.416015625,46
mayarae,76.3536376953125,43,15290.75,47.4066276550293
mayarae,78.8601226806641,55,16031.1669921875,41.1415672302246
mayarae,78.9977188110352,54,16792.833984375,44
mayarae,77.8527908325195,56,15511,40.147590637207
mayarae,77.3960647583008,52,16883.083984375,45
mayarae,80.4548797607422,54,16325.5,45
mayarae,81.2441253662109,53,17590.666015625,46
mayarae,80.6186752319336,32,17359.666015625,47.0210838317871
mayarae,80.8882369995117,50,16480.166015625,46.0993957519531
mayarae,80.1440277099609,50,14039.9169921875,47.7319259643555
mayarae,79.6309585571289,46,16537.583984375,40.9789161682129
mayarae,79.9062118530273,32,19322.833984375,54.6355438232422
mayarae,80.798454284668,42,14171,48.2469863891602
mayarae,83.0478820800781,44,15512.3330078125,44.5451812744141
mayarae,79.5307083129883,44,13874.5,42.7620468139648
mayarae,79.2903900146484,54,16392.666015625,40.2590370178223
mayarae,75.5696716308594,57,13809.5,40.0391578674316
mayarae,79.5012893676758,69,14576.75,44.4909629821777
mayarae,82.1479949951172,23,13132.5830078125,44.4789161682129
mayarae,80.6172637939453,33,13829.1669921875,46
mayarae,79.5561981201172,60,15477.9169921875,41
mayarae,78.1773986816406,66,14690.5,43.6174697875977
mayarae,80.559326171875,42,16639.833984375,47.1626510620117
mayarae,81.4430465698242,31,14781.8330078125,43.2620468139648
mayarae,78.2975234985352,65,16298,48
mayarae,79.340217590332,65,14663.1669921875,43.5632514953613
mayarae,78.0676651000977,55,13655.3330078125,41
mayarae,80.600830078125,73,16429.916015625,47.680721282959
mayarae,74.5701217651367,60,13873.6669921875,44
mayarae,80.3279495239258,48,13697.8330078125,40
mayarae,76.829345703125,50,14799.4169921875,41
mayarae,77.7362289428711,51,14939.8330078125,42.466869354248
mayarae,82.9273986816406,40,14744.0830078125,43.2801208496094
mayarae,78.1022262573242,51,13859.6669921875,42.6445770263672
mayarae,82.1742324829102,59,16235,45.5
mayarae,80.7554550170898,55,16854.25,45.828311920166
mayarae,81.5454635620117,57,16809.583984375,45.4397583007812
mayarae,79.0758895874023,35,14604.6669921875,46.7379531860352
mayarae,79.9128494262695,72,14829.1669921875,43.430721282959
mayarae,79.6427383422852,56,16849.25,46
mayarae,81.0130767822266,30,13400.3330078125,41.6295166015625
mayarae,79.1636047363281,57,17400.25,46.3162651062012
mayarae,79.5522842407227,50,13796.5,49.0391578674316
mayarae,80.201057434082,46,16534.666015625,45
mayarae,77.0260391235352,45,18014.75,46
mayarae,78.4379653930664,63,16229.0830078125,47.6415672302246
mayarae,82.2874984741211,31,13826.75,41
mayarae,75.5622100830078,63,13803.1669921875,41
mayarae,76.8194274902344,52,14750.1669921875,40.5993957519531
mayarae,80.6204452514648,55,16300.5830078125,44.9487953186035
mayarae,80.2832412719727,51,16583.083984375,43.0933723449707
mayarae,78.5717620849609,56,13720.5,49.6686744689941
mayarae,75.7512969970703,56,13812.25,41.069278717041
mayarae,78.7555999755859,50,16475.916015625,44
mayarae,80.5228424072266,71,14832.75,43.6234931945801
mayarae,77.1560974121094,61,13919.6669921875,48.2680740356445
mayarae,77.9249572753906,61,16442.25,45.6957817077637
mayarae,79.919548034668,64,16802.666015625,46.2108421325684
mayarae,80.6729049682617,28,13390.5830078125,42.5933723449707
mayarae,77.0468444824219,68,16590.916015625,47
mayarae,77.3278121948242,60,14922.75,40
mayarae,79.4325180053711,54,13662.25,44.2469863891602
mayarae,77.4380264282227,51,17849.583984375,47.7078323364258
mayarae,79.5414733886719,62,14769.75,48.6174697875977
mayarae,77.750617980957,49,15936.25,49
mellina,47.5406494140625,81,16706.666015625,70.7289123535156
mellina,63.2323036193848,77,14077.6669921875,50.0271072387695
mellina,74.434684753418,136,17319.5,77.6716842651367
mellina,71.3734359741211,66,13853.3330078125,53.283130645752
mellina,49.1112518310547,88,16702.416015625,69.6204833984375
mellina,52.7050895690918,107,16450.75,69.25
mellina,53.0753402709961,89,16420.416015625,78.861442565918
mellina,50.3816108703613,87,16685.333984375,69
mellina,80.4301452636719,58,13739.5830078125,62.7319259643555
mellina,48.851188659668,76,16472.166015625,73.1596374511719
mellina,56.1267013549805,80,16259,69.0060272216797
mellina,80.7322845458984,146,15669.5830078125,71.9457855224609
mellina,67.8518905639648,84,16116.8330078125,70.8343353271484
mellina,61.4387512207031,86,15625.8330078125,61.7620468139648
mellina,77.0177459716797,70,15177.5830078125,66.6897583007812
mellina,50.2781410217285,105,16604.916015625,72
mellina,62.5068778991699,94,15689.4169921875,65.8584365844727
mellina,88.1860122680664,65,14773.1669921875,70.7469863891602
mellina,53.8754348754883,91,16422.916015625,74
mellina,49.6894416809082,100,16516.166015625,72
mellina,81.9893112182617,66,14315.75,63
mellina,86.2992858886719,29,12510.0830078125,65
mellina,71.0361328125,89,15547.75,62.828311920166
mellina,78.6575775146484,108,11889.0830078125,58.0933723449707
mellina,53.762508392334,100,16139.25,72.1987915039062
mellina,48.2420349121094,85,16637.833984375,68
mellina,61.3869247436523,75,14312.4169921875,51.9066276550293
mellina,66.0300521850586,82,15662.9169921875,71.6355438232422
mellina,65.6064071655273,86,15310.8330078125,57.0662651062012
mellina,84.3389282226562,60,13975.6669921875,67
mellina,68.5053024291992,94,16341.25,65.9849395751953
mellina,77.751708984375,116,12766.8330078125,62
mellina,65.1720123291016,76,14217.3330078125,51.9487953186035
mellina,86.7140731811523,88,15160.4169921875,69.4006042480469
mellina,66.2717132568359,99,16480.666015625,72.4367446899414
mellina,66.2455825805664,102,16465.333984375,67.093376159668
mellina,61.1198616027832,86,15677,64.1716842651367
mellina,87.969596862793,77,15314.1669921875,67.6867446899414
mellina,64.5148696899414,77,16003.25,75.2951812744141
mellina,80.0634002685547,50,12811.5,52.430721282959
mellina,50.5264778137207,81,16403.166015625,72
mellina,47.5,75,16218.75,74.1265029907227
mellina,50.6679496765137,93,16313,65
mellina,62.2207145690918,97,16056.5,72.8132553100586
mellina,71.9663543701172,84,14933.5,57.421688079834
mellina,63.7416496276855,89,15649.1669921875,63.897590637207
mellina,50.8407974243164,88,16513.416015625,66.7560272216797
mellina,87.2994842529297,90,15117,66.9427719116211
mellina,50.8098258972168,91,16338,71.6656646728516
mellina,51.8137016296387,90,16555.5,67.4518051147461
mellina,67.5908508300781,110,17474.583984375,68
mellina,71.4027099609375,81,14690.75,63.2891578674316
mellina,76.4970397949219,67,14595.9169921875,64.2319259643555
mellina,88.1501770019531,87,15373.25,66
mellina,65.1364822387695,80,15677.75,70.2680740356445
